Name                     Objtype  Agnclass  RA         DEC          Mean_Flux            Stddev              Sector  Camera  CCD  Chi2_Normalized    Chi2_reduced_Normalized  Chi2_Standardized   Chi2_reduced_Standardized  
PGC3112601               G        S2        1.0310675  -0.0612487   1276.909837922078    17.147367400118856  03      1       3    769.9999999999999  1.001300390117035        23902073158.622627  31082019.71212305          
PGC3117530               G        S2        1.4674832  0.9759083    1286.7368723735408   20.418323108911228  03      1       3    771.0000000000001  1.0012987012987014       24666445.26978778   32034.344506217898         
PGC3118129               G        S2        1.2321169  1.0954177    1276.7169089147287   26.311511102387954  03      1       3    774.0              1.001293661060802        252042.7382667195   326.0578761535828          
2MASXJ01260690-0001304   G        S2        1.4352424  -0.0249957   1246.8457584415585   18.64966306023863   03      1       3    769.9999999999998  1.0013003901170348       572784.2113823039   744.8429276752976          
PGC1134365               G        S2        1.0906457  -0.8018502   1270.1380252933507   15.72392501576237   03      1       3    767.0              1.0013054830287207       977597.2907127852   1276.2366719488057         
PGC3109616               G        S2        1.1212849  -0.6436787   1365.653491157347    16.144152286477727  03      1       3    769.0000000000001  1.0013020833333335       1286425.3625079393  1675.0330240988794         
PGC3113082               G        S2        1.1642606  0.0461964    1288.8872222077923   18.187776173479268  03      1       3    769.9999999999999  1.001300390117035        12312751.610022075  16011.380507180853         
PGC1136820               G        S2        1.1658473  -0.7035047   1331.7563001302085   15.713656760687876  03      1       3    768.0000000000001  1.001303780964798        36930029.50438612   48148.669497243965         
PGC1157870               G        S2        1.1719196  0.1300819    1344.6729618181819   18.141201717541687  03      1       3    770.0              1.0013003901170352       463569.24661846913  602.8208668640691          
PGC1152568               G        S2        1.1905274  -0.0745497   1294.4658824675323   17.94104268395897   03      1       3    770.0              1.0013003901170352       5389065.55273028    7007.887584824812          
PGC1156721               G        S2        1.2105339  0.0863326    1294.256708181818    18.451409359011958  03      1       3    770.0000000000002  1.0013003901170354       188972.24692801287  245.73764229910645         
