Name                     Objtype  Agnclass  RA          DEC         Mean_Flux            Stddev              Sector  Camera  CCD  Chi2_Normalized     Chi2_reduced_Normalized  Chi2_Standardized   Chi2_reduced_Standardized  
PGC025658                G        S2        9.1301793   52.2027439  -125.3547111111111   2773.1767582712346  21      2       3    1223.9999999999998  1.0008176614881437       5957.834883501576   4.871492136959588          
SDSSJ090753.31+523434.0  G        S2        9.1314762   52.5761294  137.08097382113823   2560.815462779163   21      2       3    1230.0              1.000813669650122        5310.591428735076   4.321067069760029          
PGC2407546               G        S2        9.1725034   52.1342637  673.7973904955321    2294.0080691210815  21      2       3    1231.0              1.0008130081300812       5179.0986099409665  4.210649276374769          
PGC3132564               G        S2        9.1877685   51.1738002  799.3079079054605    2451.699047312076   21      2       3    1227.0              1.000815660685155        6096.963845444579   4.97305370754044           
PGC3133048               G        S2        9.2052505   51.9838863  493.44327967213115   2495.037682111194   21      2       3    1220.0              1.0008203445447088       5556.532769009554   4.558271344552546          
PGC3136645               G        S2        9.2201668   58.9023916  160.5546002469136    2820.187251665044   21      2       3    1214.9999999999998  1.000823723228995        6041.653237731585   4.976650113452706          
PGC3135851               G        S2        9.2581552   57.1054346  1523.0381572240258   4450.838841867327   21      2       3    1231.9999999999998  1.000812347684809        10124.336043901232  8.224480945492472          
PGC165524                G        S2        9.261931    51.8926281  -188.98622385786805  2535.0771869767354  21      2       3    1182.0              1.0008467400508043       4593.974905354714   3.8899025447542033         
PGC2427191               G        S2        9.344616    52.9209327  -640.007583495935    2209.5875739654575  21      2       3    1230.0              1.000813669650122        4949.626120130371   4.027360553401441          
PGC2449906               G        S2        9.344295    53.7556655  -142.26634979591827  2518.675838999193   21      2       3    1224.9999999999998  1.000816993464052        4895.966556047528   3.999972676509418          
PGC2495931               G        S2        9.3757417   55.2579839  -138.4314401792991   2586.7338752002415  21      2       3    1227.0              1.000815660685155        5729.274633323633   4.6731440728577756         
PGC2578772               G        S2        9.4097237   58.4435768  -875.2723509465022   2421.803576718321   21      2       3    1215.0              1.0008237232289952       5602.223294503407   4.614681461699676          
PGC3135656               G        S2        9.4282479   56.763361   133.9873339748954    2143.380325389794   21      2       3    1195.0000000000002  1.0008375209380236       4177.523097988278   3.498763063641774          
PGC2577638               G        S2        9.4840052   58.3502022  -459.72253425        2799.5153149499633  21      2       3    1200.0              1.0008340283569641       6384.50896168524    5.324861519337148          
PGC2539397               G        S2        9.5714509   56.5204415  806.9663180833334    2283.568830536138   21      2       3    1200.0              1.0008340283569641       4885.359377377098   4.07452825469316           
PGC2566852               G        S2        9.6661315   57.5049997  -849.3234102796054   2466.6951069789366  21      2       3    1216.0              1.0008230452674898       5833.54485433218    4.801271485047062          
PGC2380494               G        S2        8.9473469   50.7194037  95.12056258389264    2578.0454994083534  21      2       3    1192.0              1.0008396305625524       5463.210149088136   4.587078210821272          
PGC2387525               G        S2        9.0591377   51.0527432  -160.59550236734694  2261.9414183703443  21      2       3    1225.0              1.0008169934640523       4870.6916434715085  3.9793232381303176         
PGC2398998               G        S2        8.9955437   51.7260343  145.1509246943765    2313.6097133811318  21      2       3    1227.0              1.000815660685155        4897.748127750525   3.994900593597492          
PGC2409406               G        S2        9.0376223   52.2133658  301.3190026058632    2459.1665352726327  21      2       3    1227.9999999999998  1.00081499592502         5727.729006913083   4.668075800255162          
PGC2422428               G        S2        9.3269683   52.7372981  232.5216202603743    2100.18607587268    21      2       3    1229.0              1.000814332247557        4115.627130939066   3.3514878916441906         
PGC2423644               G        S2        9.1461404   52.7853988  614.0517687804878    2366.91467014766    21      2       3    1230.0              1.000813669650122        5573.299514861129   4.534824666282448          
PGC2424518               G        S2        9.2902012   52.8194884  458.7305626221498    2035.0665848029896  21      2       3    1228.0              1.0008149959250203       4249.097939887806   3.462997506021032          
PGC2430714               G        S2        9.2198486   53.0576078  -1231.271704493464   2965.955266578668   21      2       3    1224.0              1.0008176614881439       7465.461307614115   6.104220202464526          
PGC2438366               G        S2        9.2004623   53.3435219  -250.74634212244897  2937.205213211089   21      2       3    1224.9999999999998  1.000816993464052        6917.106049339463   5.651230432466882          
PGC2442524               G        S2        9.2106809   53.4897773  107.25927814784727   2323.1728077285907  21      2       3    1231.0              1.0008130081300812       4947.4331393748025  4.022303365345368          
PGC2444507               G        S2        9.1279434   53.5621208  -465.5838903782895   2348.8437001434745  21      2       3    1215.9999999999998  1.0008230452674896       4986.716908022719   4.104293751459028          
PGC2456992               G        S2        9.4588049   54.0031512  -501.73037699186983  3859.46538718471    21      2       3    1229.9999999999998  1.000813669650122        6782.790437305878   5.518950721973863          
PGC2462327               G        S2        9.1978804   54.1886853  -784.715160603589    2333.6775357332417  21      2       3    1226.0              1.0008163265306123       5285.589637382915   4.314767050924829          
PGC2462328               G        S2        9.5177908   54.1886595  -404.7231361406378   2218.1010648871097  21      2       3    1223.0000000000002  1.000818330605565        4506.033839102913   3.6874254002478826         
PGC2469495               G        S2        9.3358754   54.4331109  -79.58764540182268   2334.540942862552   21      2       3    1207.0              1.0008291873963515       4745.610126009      3.9350001044850744         
PGC2480446               G        S2        9.063653    54.7915616  -217.5826814845025   2352.224253032779   21      2       3    1226.0              1.0008163265306123       5165.098452256291   4.216406899801054          
PGC2484892               G        S2        9.0922215   54.9289865  -160.54216834415587  2404.635148881528   21      2       3    1232.0              1.0008123476848092       5468.675535585293   4.442465910304868          
PGC2488427               G        S2        9.0984161   55.0359324  -374.2024128664495   2168.5361519988473  21      2       3    1228.0              1.0008149959250203       4985.911151758897   4.0634972711971455         
PGC2492988               G        S2        9.2420084   55.1723402  710.0014407839867    2625.099196107186   21      2       3    1198.9999999999998  1.0008347245409013       6911.437481547709   5.769146478754347          
PGC2493931               G        S2        9.7450424   55.1992647  -342.2875507377049   2079.420952306984   21      2       3    1220.0              1.0008203445447088       4430.040099697164   3.634159228627698          
PGC2495014               G        S2        9.1110967   55.229651   -387.92912741407537  2461.5957428030183  21      2       3    1222.0              1.0008190008190008       5672.841443053347   4.646061787922479          
PGC2496920               G        S2        9.6933764   55.2890596  -291.4136514285715   4473.411360290397   21      2       3    1224.9999999999998  1.000816993464052        12354.099054805429  10.09321818203058          
PGC2508139               G        S2        10.0089612  55.6085996  804.8140714053615    2136.9120249114444  21      2       3    1231.0              1.0008130081300812       5437.946606106025   4.421094801712215          
PGC2518428               G        S2        9.0190738   55.9001882  -510.1123330605564   4264.617331431147   21      2       3    1222.0              1.0008190008190008       15959.296103230772  13.070676579222582         
PGC2526444               G        S2        9.7014894   56.127192   604.3286075971732    2938.1620157661396  21      2       3    1132.0              1.0008841732979663       6286.420590329779   5.558285225755773          
PGC2526479               G        S2        9.168387    56.1282465  505.60967396593674   2369.183929741992   21      2       3    1233.0              1.0008116883116882       5396.266429676411   4.38008638772436           
PGC2532201               G        S2        9.6298217   56.2971016  -1300.6303318791947  2393.205642572034   21      2       3    1192.0              1.0008396305625524       5007.940909070772   4.204820242712655          
PGC2538980               G        S2        9.3994155   56.5069886  96.80829469820551    2328.2785962271673  21      2       3    1225.9999999999998  1.000816326530612        4976.976437759564   4.062837908375154          
PGC2541064               G        S2        9.1511111   56.5731588  899.263308251634     2589.0711850087537  21      2       3    1224.0              1.0008176614881439       6896.8832738199535  5.639315841226455          
PGC2543614               G        S2        9.4799902   56.6553352  377.67455834046194   2137.5718961815787  21      2       3    1169.0              1.0008561643835616       4163.032779762956   3.564240393632668          
PGC2544317               G        S2        9.4134388   56.6791629  -87.02283777596075   2275.6676990556184  21      2       3    1223.0              1.0008183306055647       4542.945689919581   3.717631497479199          
PGC2544590               G        S2        9.2330532   56.6884205  -75.07003910204081   2421.645988797115   21      2       3    1224.9999999999998  1.000816993464052        5400.885778041726   4.412488380753044          
PGC2552065               G        S2        9.4177649   56.9253867  -242.03281723000822  2060.153063356289   21      2       3    1213.0              1.0008250825082508       4042.047885396377   3.335023007752786          
PGC2554808               G        S2        9.4064517   57.0210476  -41.50093486842108   2285.1858056398883  21      2       3    1216.0000000000002  1.00082304526749         4160.087140950607   3.4239400337042034         
PGC2560944               G        S2        9.476287    57.2430052  151.98229670239076   2172.593660334392   21      2       3    1213.0              1.0008250825082508       3749.970401370322   3.0940349846289785         
PGC2564009               G        S2        9.4299968   57.3689973  -1026.9890662029459  2345.2745009345917  21      2       3    1222.0              1.0008190008190008       5138.122134506757   4.208126236287271          
PGC2567089               G        S2        9.329075    57.5181672  5.7265940886699696   2517.379838313874   21      2       3    1218.0000000000005  1.0008216926869355       5429.15687219954    4.461098498109729          
PGC2568069               G        S2        9.260104    57.5686904  240.67343959016392   2241.4365268327433  21      2       3    1220.0000000000002  1.000820344544709        4689.830419603442   3.847276800330962          
PGC2568765               G        S2        9.5199023   57.6124473  115.24650388994306   2235.5265653754427  21      2       3    1054.0              1.0009496676163343       4453.348628022817   4.229200976279978          
PGC2572072               G        S2        9.2112285   57.8813845  -480.0957124474348   2658.016626246307   21      2       3    1189.0              1.0008417508417509       6476.671034058032   5.451743294661643          
PGC2575574               G        S2        9.3684856   58.1834756  -578.9357625716625   2393.8574879793023  21      2       3    1221.0              1.0008196721311475       5678.297040977983   4.654341836867199          
PGC2584449               G        S2        9.2748023   58.9337476  -1311.1998330024815  2535.8228612723883  21      2       3    1209.0              1.0008278145695364       6894.889977906658   5.707690379061803          
PGC3132202               G        S2        8.9502756   50.4548697  870.9387630343671    2522.104747745937   21      2       3    1193.0              1.0008389261744965       5245.251023300461   4.400378375252065          
PGC3132468               G        S2        9.0391395   50.9991209  -495.06259130787976  3245.982148390975   21      2       3    1230.9999999999998  1.000813008130081        9355.322049037077   7.605952885395998          
PGC3132584               G        S2        8.9985053   51.2106735  -1185.5538723856207  2725.7122822343013  21      2       3    1224.0              1.0008176614881439       6073.793991557965   4.966307433816815          
PGC3132610               G        S2        9.005269    51.2421907  -658.9096015484922   2251.2661194830102  21      2       3    1227.0000000000002  1.0008156606851553       5328.124966146812   4.345942060478639          
PGC3132766               G        S2        9.0308284   51.4947817  -30.12215401459852   2383.843347724732   21      2       3    1233.0000000000002  1.0008116883116884       5557.587728735281   4.511029000596819          
PGC3132769               G        S2        9.0037642   51.4993371  -632.4003647487845   2285.8862740880036  21      2       3    1234.0              1.0008110300081103       5564.72154370623    4.513156158723625          
PGC3132823               G        S2        9.0348871   51.601932   -607.6670250203086   2376.9623661435494  21      2       3    1231.0              1.0008130081300812       5824.286544559853   4.735192312650287          
PGC3133037               G        S2        8.9612253   51.9716769  -212.40014308072494  2679.410481619011   21      2       3    1214.0              1.0008244023083264       6067.931524513415   5.002416755575775          
PGC3133160               G        S2        9.0463061   52.1590872  180.3040405996759    2279.9625131048942  21      2       3    1234.0              1.0008110300081103       5106.492898081315   4.141518976546078          
PGC3133470               G        S2        8.9729131   52.6148858  -934.4607289772728   2385.1818751705405  21      2       3    1231.9999999999998  1.000812347684809        6139.904609983603   4.987737294868889          
PGC3133892               G        S2        8.9659247   53.2193455  412.84347299509005   2429.34209913575    21      2       3    1221.9999999999998  1.0008190008190005       4968.882557707111   4.069518884281008          
PGC3134065               G        S2        9.1978006   53.4692682  394.66294304312447   2584.927860440057   21      2       3    1229.0000000000002  1.0008143322475571       5296.2297313428335  4.312890660702633          
PGC3134145               G        S2        9.4218042   53.5902587  256.627767288961     1969.407981508034   21      2       3    1232.0              1.0008123476848092       3892.19579183371    3.1618162403198293         
PGC3134461               G        S2        9.3351334   54.2003489  -305.61392151067326  2082.095701537809   21      2       3    1218.0              1.000821692686935        4079.210837412262   3.351857713568005          
PGC3134910               G        S2        9.7805728   55.1819302  310.57660364963505   2174.761729054662   21      2       3    1233.0              1.0008116883116882       4790.871151897445   3.8886941167998743         
PGC3135097               G        S2        9.7003021   55.6527488  156.60975524590162   2050.358692698813   21      2       3    1219.9999999999998  1.0008203445447086       3685.588833728163   3.0234526937884847         
PGC3135130               G        S2        9.0691414   55.7460014  -391.6061579934747   2324.6198641658807  21      2       3    1226.0000000000002  1.0008163265306125       5112.201554300121   4.173225758612343          
PGC3135169               G        S2        9.3605843   55.8379994  491.9490026359144    2197.1317992618797  21      2       3    1214.0000000000002  1.0008244023083266       4452.414711585054   3.6705809658574227         
PGC3135181               G        S2        9.0604703   55.8524119  819.5358879310345    2343.340665548123   21      2       3    1218.0000000000005  1.0008216926869355       5746.043259332928   4.721481725006514          
PGC3135225               G        S2        9.4996391   55.9525483  -355.80387896466726  2253.0153645436244  21      2       3    1217.0              1.0008223684210527       4578.597726311208   3.7652941828217172         
PGC3135245               G        S2        9.5408647   55.9940813  -528.0440151639344   3651.1364478060273  21      2       3    1220.0              1.0008203445447088       12397.91843457058   10.170564753544364         
PGC3135292               G        S2        9.5318855   56.0961222  392.92611674876855   2165.7258811108795  21      2       3    1218.0              1.000821692686935        4153.038038001636   3.4125209843891833         
PGC3135490               G        S2        9.1995967   56.4908023  393.30117493837304   2439.664257405971   21      2       3    1217.0              1.0008223684210527       5765.971229960594   4.741752656217594          
PGC3135572               G        S2        9.7355216   56.6409814  67.7545228070176     2446.1987878406244  21      2       3    1083.0              1.0009242144177448       5178.33302146224    4.78589003832              
PGC3135594               G        S2        9.1912181   56.6724357  135.20987506112468   2552.647123699162   21      2       3    1227.0              1.000815660685155        5250.464993328527   4.282597873840561          
PGC3135765               G        S2        9.1976529   56.9317224  -509.4559611977031   2776.401052911777   21      2       3    1219.0              1.0008210180623973       6509.110938406666   5.344097650580186          
PGC3135994               G        S2        9.7021546   57.4407455  13.261778059071702   2494.902499071248   21      2       3    1185.0              1.0008445945945945       3903.5355920161733  3.2969050608244705         
PGC3136088               G        S2        9.190365    57.6515121  -467.97867327868846  2764.531584621638   21      2       3    1219.9999999999998  1.0008203445447086       7341.651953763465   6.022684129420398          
PGC3136258               G        S2        9.2401236   58.1075587  -76.79182176422094   2522.066146307966   21      2       3    1212.9999999999995  1.0008250825082505       5705.437026445898   4.707456292447111          
PGC3136737               G        S2        9.1559318   59.1380999  -69.35384241435563   2462.2723948559174  21      2       3    1226.0              1.0008163265306123       5274.211939629415   4.3054791343913585         
2MASXJ09011536+5251106   G        S2        9.0209314   52.8530953  -491.94872465419047  2534.169249302755   21      2       3    1229.0000000000002  1.0008143322475571       6260.535772339662   5.0981561664003765         
SDSSJ090410.80+531621.5  G        S2        9.0696688   53.2726243  -164.20376317512273  2304.787768099945   21      2       3    1222.0              1.0008190008190008       4978.348134261404   4.077271199231289          
2MASXJ09015537+5342501   G        S2        9.032042    53.7141824  626.5339610833333    2535.975039400005   21      2       3    1200.0000000000002  1.0008340283569643       6193.684413318542   5.165708434794447          
2MASXJ09195832+5801243   G        S2        9.3328768   58.023532   255.68864251497004   2566.472249562758   21      2       3    1169.0              1.0008561643835616       5252.118262455666   4.496676594568207          
2MASXJ09141710+5818404   G        S2        9.2381057   58.3112748  -711.57197400163     2397.8938604110267  21      2       3    1226.9999999999998  1.0008156606851548       5844.029260008647   4.766744910284378          
SDSSJ090619.21+512408.6  G        S2        9.1053387   51.4023985  439.00303257514224   2392.451284065366   21      2       3    1231.0              1.0008130081300812       5773.549938355258   4.6939430393132175         
SDSSJ090153.38+515652.3  G        S2        9.0314921   51.9478694  276.72036801948053   2412.3018801440458  21      2       3    1232.0              1.0008123476848092       5784.150269823178   4.69874108027878           
SDSSJ090509.96+523156.7  G        S2        9.0861022   52.5324655  980.1248085435315    2245.6333754071543  21      2       3    1228.9999999999998  1.000814332247557        5596.403328843187   4.557331701012368          
2MASXJ09133811+5138558   G        S2        9.2272678   51.6489378  590.4383561374797    2542.5598465211606  21      2       3    1222.0              1.0008190008190008       6431.3587271986     5.267288064863718          
SDSSJ090320.45+523336.1  G        S2        9.0556798   52.5600125  1237.4370405094494   2461.965692047415   21      2       3    1217.0              1.0008223684210527       6856.06702095447    5.638213010653347          
2MASXJ09250628+5414119   G        S2        9.4184089   54.2364868  -1326.954627406199   2857.8989303878325  21      2       3    1226.0              1.0008163265306123       6147.94551959857    5.018731036406996          
SDSSJ094330.66+562530.8  G        S2        9.7251857   56.4252466  -107.69219252506836  2029.7963964954552  21      2       3    1097.0              1.0009124087591241       3651.5942561192974  3.3317465840504537         
2MASXJ09094201+5855327   G        S2        9.1616682   58.9257603  442.84925065359477   2364.8319872206903  21      2       3    1223.9999999999998  1.0008176614881437       5564.350746323248   4.5497553117933345         
SDSSJ094209.00+570019.6  G        S2        9.7024968   57.005433   986.0065884520885    2251.3098636639056  21      2       3    1220.9999999999998  1.0008196721311473       5546.771968280262   4.5465344002297226         
SDSSJ090226.73+545952.2  G        S2        9.0407639   54.9979216  700.7265328099173    2501.470564174311   21      2       3    1210.0              1.0008271298593878       5917.2817631730995  4.894360432732093          
SDSSJ090945.14+533023.8  G        S2        9.1625416   53.5065686  -1608.5196935298934  2736.0894883058613  21      2       3    1221.0              1.0008196721311475       6858.445393225731   5.62167655182437           
SDSSJ094557.03+570803.2  G        S2        9.7658455   57.134175   -2187.83633770903    6502.17741937784    21      2       3    1196.0              1.000836820083682        28992.35394264923   24.261384052426134         
SDSSJ100329.85+511630.6  G        S2        10.058298   51.2751284  375.43884735557367   2017.316172699114   21      2       3    1229.0              1.000814332247557        4847.226514153675   3.9472528616886606         
SDSSJ085512.14+483609.2  G        S2        8.9200361   48.6025491  -1591.756387179487   2633.8452966767695  21      2       3    1170.0              1.0008554319931566       5884.0042888811795  5.033365516579281          
SDSSJ092152.46+515348.0  G        S2        9.3645741   51.8967052  -547.973977859477    2370.145332927443   21      2       3    1224.0              1.0008176614881439       5438.735179296811   4.447044300324457          
SDSSJ095906.60+510325.3  Q        S2        9.9851783   51.0571265  -369.6102361247947   2273.1438805367234  21      2       3    1218.0000000000002  1.0008216926869353       5720.956609019937   4.700868207904632          
NGC2686A                 G        S2        8.9163674   49.1423713  -787.7291891395155   3241.8124390079997  21      2       3    1197.0              1.0008361204013378       4652.127548785451   3.889738753165093          
PGC3095857               G        S1.5      9.1694496   48.2282832  109.21029255663412   2560.9141022774274  21      2       3    1236.0000000000002  1.0008097165991905       5922.419364627502   4.79548126690486           
UGC06100                 G        S2        11.0261051  45.6538641  -428.6185964492154   4826.095749367239   21      2       4    1211.0              1.0008264462809917       16213.34152128004   13.399455802710776         
2MASXJ10255463+4714242   G        S2        10.4318491  47.2401758  -427.8320437764606   2245.780060341029   21      2       4    1181.0              1.0008474576271187       5188.867463265202   4.397345307851866          
SDSSJ110709.35+511328.5  G        S2        11.119265   51.2245637  -832.7673988458367   2602.948159885584   21      2       4    1213.0              1.0008250825082508       9281.864747547692   7.658304247151561          
SDSSJ100854.43+461300.6  G        S2        10.1484624  46.2168602  490.96875909090915   2298.395644184277   21      2       4    1231.9999999999998  1.000812347684809        5878.345134719891   4.77526006069853           
SDSSJ102607.85+522038.8  G        S2        10.4355116  52.3441174  155.90500407497962   1929.342614051532   21      2       4    1227.0              1.000815660685155        4486.8976323010975  3.6597859969829507         
PGC032820                G        S1.5      10.9220927  40.4548341  -243.23948864774627  2113.890312620481   21      2       4    1198.0              1.0008354218880535       3763.471552283353   3.144086509844071          
PGC139299                G        S1.8      10.3693318  48.3538572  -83.96333840520745   2438.2324667555167  21      2       4    1229.0000000000002  1.0008143322475571       6352.390616905904   5.172956528425003          
PGC034880                G        S2        11.3709467  67.2218848  76.8987188           2434.7520845555214  21      3       1    1250.0              1.00080064051241         5643.201704284423   4.5181759041508585         
PGC2699480               G        S2        11.5358282  67.4032541  821.3007011952192    2080.2003840829066  21      3       1    1255.0              1.0007974481658692       6596.293719979325   5.2602023285321575         
PGC2683414               G        S2        11.3278507  66.0756282  669.4962372705508    2283.595636363371   21      3       1    1253.0              1.0007987220447285       6678.1180019099975  5.33396006542332           
PGC2698968               G        S2        11.2344277  67.3695331  104.22546082802545   2206.3557793965197  21      3       1    1256.0              1.000796812749004        5633.43547025079    4.488793203387083          
PGC2705236               G        S2        11.2565459  67.7470014  672.3566860095389    2069.788934202162   21      3       1    1258.0              1.0007955449482895       5948.195187502668   4.732056632858129          
PGC3140080               G        S2        11.4397833  65.8270944  -268.2631440095846   2071.0678802187563  21      3       1    1252.0              1.0007993605115908       5213.689739646844   4.167617697559428          
PGC3140093               G        S2        11.3981955  65.8593399  285.17315465393796   1925.6876484599518  21      3       1    1257.0              1.000796178343949        4841.324347577089   3.854557601574115          
PGC3140497               G        S2        11.2694645  66.6241258  -20.519425179282873  1959.368984543294   21      3       1    1254.9999999999995  1.0007974481658688       5260.941373240684   4.195328048836271          
PGC3140525               G        S2        11.3965303  66.6771149  -604.4029007159904   2203.9938880865643  21      3       1    1257.0              1.000796178343949        6981.868355795992   5.558812385187892          
PGC3140567               G        S2        11.2909124  66.7477748  -296.73926653418124  2407.4260833338594  21      3       1    1258.0              1.0007955449482895       7157.556543492512   5.6941579502724835         
PGC3140843               G        S2        11.3412633  67.2440105  -483.93555785714284  2128.7930030100606  21      3       1    1260.0              1.0007942811755361       5699.697581385146   4.527162495143086          
PGC3141091               G        S2        11.3217981  67.6916254  -382.1399682829888   2048.4481849696235  21      3       1    1258.0              1.0007955449482895       5534.724032053637   4.403121743877197          
PGC3141174               G        S2        11.451062   67.8665461  28.544997619047606   2197.088348508194   21      3       1    1260.0              1.0007942811755361       6160.105085515279   4.8928555087492285         
SDSSJ112424.59+653945.7  G        S2        11.4068302  65.6626675  365.17076944444443   2126.2879738249635  21      3       1    1260.0000000000002  1.0007942811755364       6074.106335645569   4.824548320608077          
NGC3735                  G        S2        11.5992528  70.5356348  1281.9998503189793   4757.531026654306   21      3       1    1254.0              1.0007980845969673       7345.3021481033975  5.862172504471985          
NGC2985                  G        S1.9      9.8394635   72.279194   2557.5066811849483   7321.64526022351    21      3       1    1249.0              1.0008012820512822       7686.260925190904   6.158862920826045          
PGC2691396               G        S2        13.5566418  66.811172   468.84398784119105   3498.819622161477   21      3       2    1209.0              1.0008278145695364       12054.076996524649  9.978540560036961          
PGC2694181               G        S2        12.5247364  67.0343789  -1627.985072171759   3605.8180877512614  21      3       2    1211.0              1.0008264462809917       5683.791356432373   4.697348228456506          
PGC2702257               G        S2        13.5485966  67.5709765  268.4364241004184    1972.8175396934573  21      3       2    1195.0              1.0008375209380234       4946.658412001629   4.1429299933011965         
2MASXJ12241668+6715060   G        S2        12.4046099  67.2517474  -248.3216959470637   2168.910563562805   21      3       2    1209.0              1.0008278145695364       5836.959794955355   4.83192036006238           
PGC3086544               G        S2        11.6760995  64.1675509  -403.40382844112764  2415.7734405653414  21      3       2    1206.0              1.0008298755186722       6637.257940505049   5.5080978759378            
PGC3141232               G        S2        12.1776983  68.0286725  296.95514785123964   2023.4291209255846  21      3       2    1210.0              1.0008271298593878       5797.842243941431   4.795568439984641          
PGC2715086               G        S2        12.6485977  68.2669087  -1344.2398481389578  2356.9411461011064  21      3       2    1209.0000000000005  1.0008278145695368       7418.038435248208   6.140760294079643          
PGC3141017               G        S2        12.6948696  67.5511118  -539.5661888152445   2286.2999828163024  21      3       2    1207.0              1.0008291873963515       6433.737144440717   5.334773751609219          
PGC2696112               G        S2        12.7562058  67.1775271  783.3899416112956    1912.0244011288494  21      3       2    1204.0              1.0008312551953449       5416.015938488839   4.502091386940016          
PGC3140272               G        S2        12.7890022  66.2959689  -590.8736061106523   1726.2407865852874  21      3       2    1211.0              1.0008264462809917       4497.097963442183   3.7166098871422997         
PGC2658695               G        S2        12.9533731  63.6282301  -543.4439815550041   2164.5170418153793  21      3       2    1209.0              1.0008278145695364       5792.382960695967   4.795019007198648          
PGC3140645               G        S2        13.009396   66.8970004  357.40607100248536   2310.888300124197   21      3       2    1206.9999999999998  1.0008291873963513       6710.564914071067   5.564315849146821          
PGC2676644               G        S2        13.0706941  65.3456061  -530.6160804149378   1838.3319655421249  21      3       2    1205.0              1.0008305647840532       4509.834286073352   3.745709539928033          
PGC3139221               G        S2        13.0904791  64.3559576  285.1959045567522    2101.39652500291    21      3       2    1207.0              1.0008291873963515       4503.162897837624   3.7339659186049947         
PGC2696001               G        S2        13.0929178  67.1690524  -444.9304906976744   1776.4042780573382  21      3       2    1203.9999999999998  1.0008312551953449       4415.810331198843   3.6706652794670354         
PGC2693846               G        S2        13.1915328  67.0072501  -217.22479495798314  2705.518909315453   21      3       2    1190.0              1.0008410428931875       4891.568794810541   4.114019171413407          
PGC2688506               G        S2        13.2654647  66.5611699  732.7515336658353    2132.3175659173853  21      3       2    1203.0000000000005  1.000831946755408        5462.181590224575   4.544244251434755          
PGC2690647               G        S2        13.2695252  66.7490176  634.371084858569     1667.9454583338388  21      3       2    1202.0              1.0008326394671108       4224.66817671588    3.517625459380416          
PGC2651782               G        S2        13.2796356  63.2177593  356.96219602648995   2195.245577075601   21      3       2    1208.0              1.0008285004142503       6109.356224268173   5.061604162608263          
PGC3139250               G        S2        13.5370708  64.3854503  -347.8552689569537   1732.6837236178997  21      3       2    1208.0              1.0008285004142503       4178.969557167343   3.4622780092521483         
PGC2651369               G        S2        13.5623221  63.1968518  553.1058493377483    1769.3784642151754  21      3       2    1208.0              1.0008285004142503       4575.183971961342   3.7905418160408795         
PGC2656707               G        S2        13.6733842  63.4990665  -587.6081686356073   1770.436144309181   21      3       2    1202.0000000000002  1.000832639467111        4680.6497060851525  3.8972936770067883         
PGC2657281               G        S2        13.6095078  63.5343002  637.6466722036726    3439.2269071518126  21      3       2    1198.0000000000005  1.0008354218880537       14976.40670978213   12.5116179697428           
PGC2663770               G        S2        13.6077471  64.0417863  -727.1640093696764   1913.553327061287   21      3       2    1174.0              1.000852514919011        4968.279534842193   4.235532425270412          
PGC2671786               G        S2        13.5680533  64.8026675  -652.008341876047    2043.0167003926417  21      3       2    1194.0000000000002  1.0008382229673094       5567.309743774234   4.666646893356441          
PGC2672744               G        S2        13.2529869  64.9082924  -785.22833503772     2716.639186044096   21      3       2    1193.0              1.0008389261744965       9651.900725907748   8.097232152607171          
PGC2678747               G        S2        13.1025519  65.5804421  5997.259709653464    18669.477358779317  21      3       2    1212.0              1.000825763831544        157551.67908229574  130.1004781852153          
PGC2679001               G        S2        13.5615959  65.6053295  479.0530206639005    1900.5591802951913  21      3       2    1205.0              1.0008305647840532       4849.670665158136   4.027965668735994          
PGC2683593               G        S2        13.519673   66.0931344  978.6282547738695    2639.6483240158122  21      3       2    1194.0000000000002  1.0008382229673094       9017.857196356705   7.55897501790168           
PGC2685884               G        S2        13.096653   66.3147264  -45.56459160432256   2259.787212902639   21      3       2    1203.0              1.0008319467554077       5151.695303648456   4.285936192719181          
PGC2685963               G        S2        12.9334295  66.3222193  865.392992192691     2232.3907403201397  21      3       2    1203.9999999999998  1.0008312551953449       6736.661818608853   5.599885136000709          
PGC2686294               G        S2        12.989099   66.3533163  1270.6508009143806   2523.6339181180215  21      3       2    1203.0              1.0008319467554077       8278.809009386068   6.887528293998393          
PGC2686981               G        S2        12.8229264  66.4149196  -1504.7784295285362  5506.333897975368   21      3       2    1209.0              1.0008278145695364       37310.18617656544   30.885915709077352         
PGC2689316               G        S2        13.5235963  66.6320874  433.39881958677694   1922.8778477763044  21      3       2    1210.0000000000005  1.0008271298593883       4835.691115937821   3.999744512769083          
PGC2689463               G        S2        13.1948742  66.643749   -304.50543413421707  1625.3160593647378  21      3       2    1207.0              1.0008291873963515       3997.4646440019096  3.314647300167421          
PGC2691279               G        S2        13.426331   66.8010801  240.2716030884808    1813.9520084192206  21      3       2    1198.0              1.0008354218880535       4179.434950458528   3.4915914373087116         
PGC2691397               G        S2        13.3638481  66.8115091  -153.48046522101754  1692.4685230240398  21      3       2    1198.9999999999995  1.000834724540901        4061.488155549571   3.3902238360180057         
PGC2692392               G        S2        13.5119531  66.8956822  -213.23178993344442  2374.946164805482   21      3       2    1202.0              1.0008326394671108       5122.492729306434   4.265189616408355          
